
============================================================
  DEVICE: SW06-PoE-24P-BIURO-1-P1  [10.0.100.16]  vendor: cisco
============================================================

Timestamp : 2026-05-15 12:24:16


------------------------------------------------------------
  CMD: show log
------------------------------------------------------------

Syslog logging: enabled (0 messages dropped, 0 messages rate-limited, 0 flushes, 0 overruns, xml disabled, filtering disabled)

No Active Message Discriminator.



No Inactive Message Discriminator.


    Console logging: level emergencies, 0 messages logged, xml disabled,
                     filtering disabled
    Monitor logging: level debugging, 0 messages logged, xml disabled,
                     filtering disabled
    Buffer logging:  level debugging, 40087 messages logged, xml disabled,
                    filtering disabled
    Exception Logging: size (4096 bytes)
    Count and timestamp logging messages: disabled
    File logging: disabled
    Persistent logging: disabled

No active filter modules.

    Trap logging: level informational, 40053 message lines logged
Mar 17 13:59:45.395: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 17 13:59:46.396: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 17 14:00:17.027: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 17 14:00:19.035: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 17 14:00:21.662: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 17 14:00:23.670: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 17 14:01:32.228: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 17 14:01:34.237: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 17 14:01:36.066: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 17 14:01:37.073: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 17 14:02:22.431: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:02:25.635: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:02:28.613: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:02:29.614: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:04:53.632: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:04:55.635: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:04:57.831: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:04:59.834: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:06:23.887: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:06:27.048: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:06:30.026: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:06:31.028: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:10:25.185: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:10:27.187: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:10:29.463: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:10:35.230: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:10:38.208: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:10:39.210: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:12:13.512: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 17 14:12:15.520: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 17 14:12:32.592: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 17 14:12:34.600: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 17 14:13:33.160: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:13:35.168: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 17 14:13:37.528: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 17 14:13:39.531: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 18 05:57:15.492: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Mar 18 05:57:16.499: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Mar 18 05:57:19.550: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Mar 18 05:57:20.552: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Mar 18 05:59:09.566: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to down
Mar 18 05:59:10.573: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to down
Mar 18 05:59:13.431: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/13, changed state to up
Mar 18 05:59:14.432: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/13, changed state to up
Mar 18 06:04:48.879: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:04:49.880: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:05:19.043: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 18 06:05:20.049: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 18 06:05:23.033: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:05:24.034: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:05:29.770: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 18 06:05:30.771: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 18 06:05:33.755: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:05:34.756: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 18 06:09:36.935: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 06:09:37.936: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 18 06:09:51.437: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 18 06:09:52.439: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 06:52:51.966: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 18 06:52:52.968: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 18 06:53:02.468: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 18 06:53:04.849: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 18 06:53:07.874: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 18 06:53:08.875: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 18 06:55:06.725: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 18 06:55:07.726: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 18 07:00:01.020: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:00:03.028: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 07:00:04.622: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:00:06.625: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 07:22:53.165: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:22:54.172: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:23:02.435: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 18 07:23:03.437: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 07:58:30.447: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:58:32.455: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 07:58:34.097: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 07:58:36.099: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 09:06:47.166: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 09:06:48.172: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 18 09:06:56.551: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 18 09:06:57.552: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 09:45:14.529: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 09:45:16.532: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 09:45:18.209: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 09:45:20.212: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 10:27:35.462: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 10:27:36.468: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 18 10:27:44.606: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 18 10:27:45.607: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 11:01:28.060: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 11:01:30.063: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 11:01:32.334: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 11:01:34.342: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 12:16:01.490: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 12:16:02.496: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to down
Mar 18 12:16:15.473: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/18, changed state to up
Mar 18 12:16:16.480: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 12:28:37.749: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 12:28:39.752: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 12:28:41.902: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to down
Mar 18 12:28:43.910: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/18, changed state to up
Mar 18 13:28:15.352: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 18 13:28:17.355: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 18 13:28:19.028: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 18 13:28:20.034: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 18 14:00:57.121: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 18 14:00:58.128: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 18 14:07:51.614: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 18 14:07:53.622: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 18 14:08:10.615: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 18 14:08:12.623: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 19 06:00:18.007: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:00:19.008: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:00:48.302: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 19 06:00:49.308: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 19 06:00:52.286: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:00:53.288: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:00:58.499: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to down
Mar 19 06:00:59.501: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to down
Mar 19 06:01:02.442: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:01:03.444: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/5, changed state to up
Mar 19 06:54:52.549: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 19 06:54:53.550: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 19 06:54:54.604: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to down
Mar 19 06:54:55.611: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to down
Mar 19 06:55:02.432: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/8, changed state to up
Mar 19 06:55:03.434: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/8, changed state to up
Mar 19 06:56:56.999: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to down
Mar 19 06:56:58.006: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 19 06:57:08.744: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 19 06:57:10.888: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to down
Mar 19 06:57:13.824: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/2, changed state to up
Mar 19 06:57:14.826: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/2, changed state to up
Mar 19 06:59:03.531: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 06:59:06.871: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 06:59:09.870: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 06:59:10.871: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:16:05.134: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:16:07.142: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:16:09.491: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:16:15.494: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:16:18.530: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:16:19.536: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:18:44.015: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:18:46.013: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:18:47.969: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:18:49.977: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:18:52.493: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:18:55.613: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:18:58.633: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:18:59.635: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:21:53.658: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:21:55.666: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:21:57.984: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:22:03.583: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:22:06.645: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:22:07.647: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:24:32.058: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:24:34.066: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:24:35.896: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:24:41.663: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:24:44.720: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:24:45.721: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:27:09.739: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:27:11.742: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:27:14.059: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:27:19.617: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:27:22.637: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:27:23.638: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:29:48.065: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:29:50.073: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:29:52.023: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:29:57.591: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:30:00.569: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:30:01.571: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:32:25.735: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:32:27.738: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:32:30.097: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:32:35.576: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:32:38.596: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:32:39.598: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:35:03.532: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:35:05.540: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:35:07.826: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:35:09.839: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:35:11.459: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:35:14.584: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:35:17.562: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:35:18.564: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:38:12.776: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:38:14.784: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:38:17.060: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:38:22.864: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:38:25.962: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:38:26.964: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:40:50.819: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:40:52.827: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:40:55.375: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:40:57.388: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:40:58.663: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:41:01.782: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:41:04.760: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:41:05.762: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:43:29.627: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:43:31.630: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:43:33.948: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:43:35.950: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:44:51.420: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:44:54.544: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:44:57.643: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:44:58.645: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:48:53.064: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:48:55.072: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:48:58.066: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:49:00.068: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:59:24.663: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:59:27.872: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 07:59:30.850: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 07:59:31.852: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:01:54.852: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:01:56.860: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:01:59.298: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:02:01.306: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:06:08.387: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:06:11.554: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:06:14.580: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:06:15.581: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:08:40.081: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:08:42.089: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:08:44.008: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:08:46.016: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to up
Mar 19 08:08:50.011: %LINEPROTO-5-UPDOWN: Line protocol on Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:08:53.136: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to down
Mar 19 08:08:56.193: %LINK-3-UPDOWN: Interface GigabitEthernet1/0/12, changed state to up
